id,photo_url,type,order,content_id
ea681a2e-a21c-47b3-9845-d27b6c914178,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/-pwNJNULMa6G3aLRyZb1d/qCzPM_iiqzRWn3iK2L2H2.min.webp,THUMBNAIL,0,-pwNJNULMa6G3aLRyZb1d
dd5f1d3f-209e-4e09-ba60-207f7ec6429f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/Foka_ce8ydX2eFhy4Z4Jn/paQlaB2e-a0GChQbhOiTn.webp,PHOTO,0,Foka_ce8ydX2eFhy4Z4Jn
74aceb65-06c0-434c-9aac-949692ccdcb7,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/Foka_ce8ydX2eFhy4Z4Jn/paQlaB2e-a0GChQbhOiTn.min.webp,THUMBNAIL,0,Foka_ce8ydX2eFhy4Z4Jn
1708480e-8fa8-4dfd-a984-c6db21ff4e6e,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/Z62PLICmbRo99qPaV-mKL/T1iSuZCaqvd8cydDSTWQR.webp,PHOTO,0,Z62PLICmbRo99qPaV-mKL
ba7ea3da-dea6-4385-8400-aca616721403,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/Z62PLICmbRo99qPaV-mKL/T1iSuZCaqvd8cydDSTWQR.min.webp,THUMBNAIL,0,Z62PLICmbRo99qPaV-mKL
b7069b04-fb3d-4b4e-a2a3-8a02e368076f,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/UgJ6qn3Yc95AcMj4gL8Z3/6RUeb0jCuPY-nNqC5TeR5.webp,PHOTO,0,UgJ6qn3Yc95AcMj4gL8Z3
7528c80d-1261-4176-8ad0-5eb120ef1fa4,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/UgJ6qn3Yc95AcMj4gL8Z3/6RUeb0jCuPY-nNqC5TeR5.min.webp,THUMBNAIL,0,UgJ6qn3Yc95AcMj4gL8Z3
d23d83e6-80e5-4be4-b327-9c08010b7122,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/88VJrWodfmnvs2l1ZJF5n/dHDoRMii5BSmLmEictw9T.webp,PHOTO,0,88VJrWodfmnvs2l1ZJF5n
567096b9-f2ea-4c0a-897d-cc72207964f6,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/88VJrWodfmnvs2l1ZJF5n/dHDoRMii5BSmLmEictw9T.min.webp,THUMBNAIL,0,88VJrWodfmnvs2l1ZJF5n
bd5b4c6f-5775-40b8-821a-955a79109ad7,https://iisqtcrebfuqipzpdlqb.supabase.co/storage/v1/object/public/kmap-bucket/public/users/mapzamurai/tohokukanko/attractions/contents/WSdUNPknTftrRMvy-NMB8/VxIcdn0TnxEpMSVuT-I25.webp,PHOTO,0,WSdUNPknTftrRMvy-NMB8
